datadate,tic,conm,ajexdi,prccd
20130327,UTX,UNITED TECHNOLOGIES CORP,1,92.61
20130328,UTX,UNITED TECHNOLOGIES CORP,1,93.43
20130401,UTX,UNITED TECHNOLOGIES CORP,1,92.92
20130402,UTX,UNITED TECHNOLOGIES CORP,1,92.99
20130403,UTX,UNITED TECHNOLOGIES CORP,1,93.2
20130404,UTX,UNITED TECHNOLOGIES CORP,1,93.16
20130405,UTX,UNITED TECHNOLOGIES CORP,1,92.64
20130408,UTX,UNITED TECHNOLOGIES CORP,1,93.71
20130409,UTX,UNITED TECHNOLOGIES CORP,1,94.45
20130410,UTX,UNITED TECHNOLOGIES CORP,1,95.18
20130411,UTX,UNITED TECHNOLOGIES CORP,1,95.82
20130412,UTX,UNITED TECHNOLOGIES CORP,1,95.69
20130415,UTX,UNITED TECHNOLOGIES CORP,1,93.52
20130416,UTX,UNITED TECHNOLOGIES CORP,1,94.51
20130417,UTX,UNITED TECHNOLOGIES CORP,1,92.85
20130418,UTX,UNITED TECHNOLOGIES CORP,1,91.55
20130419,UTX,UNITED TECHNOLOGIES CORP,1,93.22
20130422,UTX,UNITED TECHNOLOGIES CORP,1,93.63
20130423,UTX,UNITED TECHNOLOGIES CORP,1,92.89
20130424,UTX,UNITED TECHNOLOGIES CORP,1,92
20130425,UTX,UNITED TECHNOLOGIES CORP,1,92.11
20130426,UTX,UNITED TECHNOLOGIES CORP,1,91.15
20130429,UTX,UNITED TECHNOLOGIES CORP,1,91.62
20130430,UTX,UNITED TECHNOLOGIES CORP,1,91.29
20130501,UTX,UNITED TECHNOLOGIES CORP,1,91.05
20130502,UTX,UNITED TECHNOLOGIES CORP,1,91.75
20130503,UTX,UNITED TECHNOLOGIES CORP,1,93.11
20130506,UTX,UNITED TECHNOLOGIES CORP,1,93.49
20130507,UTX,UNITED TECHNOLOGIES CORP,1,93.87
20130508,UTX,UNITED TECHNOLOGIES CORP,1,94.38
20130509,UTX,UNITED TECHNOLOGIES CORP,1,94.76
20130510,UTX,UNITED TECHNOLOGIES CORP,1,95.25
20130513,UTX,UNITED TECHNOLOGIES CORP,1,94.95
20130514,UTX,UNITED TECHNOLOGIES CORP,1,95.93
20130515,UTX,UNITED TECHNOLOGIES CORP,1,95.81
20130516,UTX,UNITED TECHNOLOGIES CORP,1,95.17
20130517,UTX,UNITED TECHNOLOGIES CORP,1,97.35
20130520,UTX,UNITED TECHNOLOGIES CORP,1,97.23
20130521,UTX,UNITED TECHNOLOGIES CORP,1,97.55
20130522,UTX,UNITED TECHNOLOGIES CORP,1,96.25
20130523,UTX,UNITED TECHNOLOGIES CORP,1,95.49
20130524,UTX,UNITED TECHNOLOGIES CORP,1,95.04
20130528,UTX,UNITED TECHNOLOGIES CORP,1,95.97
20130529,UTX,UNITED TECHNOLOGIES CORP,1,95.12
20130530,UTX,UNITED TECHNOLOGIES CORP,1,95.96
20130531,UTX,UNITED TECHNOLOGIES CORP,1,94.9
20130603,UTX,UNITED TECHNOLOGIES CORP,1,95.23
20130604,UTX,UNITED TECHNOLOGIES CORP,1,94.28
20130605,UTX,UNITED TECHNOLOGIES CORP,1,93.01
20130606,UTX,UNITED TECHNOLOGIES CORP,1,92.75
20130607,UTX,UNITED TECHNOLOGIES CORP,1,94.5
20130610,UTX,UNITED TECHNOLOGIES CORP,1,94.14
20130611,UTX,UNITED TECHNOLOGIES CORP,1,93.68
20130612,UTX,UNITED TECHNOLOGIES CORP,1,92.68
20130613,UTX,UNITED TECHNOLOGIES CORP,1,94.29
20130614,UTX,UNITED TECHNOLOGIES CORP,1,94.02
20130617,UTX,UNITED TECHNOLOGIES CORP,1,94.98
20130618,UTX,UNITED TECHNOLOGIES CORP,1,96.17
20130619,UTX,UNITED TECHNOLOGIES CORP,1,94.18
20130620,UTX,UNITED TECHNOLOGIES CORP,1,92.35
20130621,UTX,UNITED TECHNOLOGIES CORP,1,92.18
20130624,UTX,UNITED TECHNOLOGIES CORP,1,91.49
20130625,UTX,UNITED TECHNOLOGIES CORP,1,91.78
20130626,UTX,UNITED TECHNOLOGIES CORP,1,92.98
20130627,UTX,UNITED TECHNOLOGIES CORP,1,93.51
20130628,UTX,UNITED TECHNOLOGIES CORP,1,92.94
20130701,UTX,UNITED TECHNOLOGIES CORP,1,94.74
20130702,UTX,UNITED TECHNOLOGIES CORP,1,93.8
20130703,UTX,UNITED TECHNOLOGIES CORP,1,94.73
20130705,UTX,UNITED TECHNOLOGIES CORP,1,96.53
20130708,UTX,UNITED TECHNOLOGIES CORP,1,96.98
20130709,UTX,UNITED TECHNOLOGIES CORP,1,98.02
20130710,UTX,UNITED TECHNOLOGIES CORP,1,97.79
20130711,UTX,UNITED TECHNOLOGIES CORP,1,99.69
20130712,UTX,UNITED TECHNOLOGIES CORP,1,99.83
20130715,UTX,UNITED TECHNOLOGIES CORP,1,100.24
20130716,UTX,UNITED TECHNOLOGIES CORP,1,99.99
20130717,UTX,UNITED TECHNOLOGIES CORP,1,100.86
20130718,UTX,UNITED TECHNOLOGIES CORP,1,101.34
20130719,UTX,UNITED TECHNOLOGIES CORP,1,102.48
20130722,UTX,UNITED TECHNOLOGIES CORP,1,102.11
20130723,UTX,UNITED TECHNOLOGIES CORP,1,105.12
20130724,UTX,UNITED TECHNOLOGIES CORP,1,104.99
20130725,UTX,UNITED TECHNOLOGIES CORP,1,104.79
20130726,UTX,UNITED TECHNOLOGIES CORP,1,104.97
20130729,UTX,UNITED TECHNOLOGIES CORP,1,105.07
20130730,UTX,UNITED TECHNOLOGIES CORP,1,105.57
20130731,UTX,UNITED TECHNOLOGIES CORP,1,105.57
20130801,UTX,UNITED TECHNOLOGIES CORP,1,107.18
20130802,UTX,UNITED TECHNOLOGIES CORP,1,107.77
20130805,UTX,UNITED TECHNOLOGIES CORP,1,106.64
20130806,UTX,UNITED TECHNOLOGIES CORP,1,105.2
20130807,UTX,UNITED TECHNOLOGIES CORP,1,106.03
20130808,UTX,UNITED TECHNOLOGIES CORP,1,106.26
20130809,UTX,UNITED TECHNOLOGIES CORP,1,105.62
20130812,UTX,UNITED TECHNOLOGIES CORP,1,105.54
20130813,UTX,UNITED TECHNOLOGIES CORP,1,106.8
20130814,UTX,UNITED TECHNOLOGIES CORP,1,105.06
20130815,UTX,UNITED TECHNOLOGIES CORP,1,102.99
20130816,UTX,UNITED TECHNOLOGIES CORP,1,103.08
20130819,UTX,UNITED TECHNOLOGIES CORP,1,102.63
20130820,UTX,UNITED TECHNOLOGIES CORP,1,102.4
20130821,UTX,UNITED TECHNOLOGIES CORP,1,101.7
20130822,UTX,UNITED TECHNOLOGIES CORP,1,102.96
20130823,UTX,UNITED TECHNOLOGIES CORP,1,102.8
20130826,UTX,UNITED TECHNOLOGIES CORP,1,102.3
20130827,UTX,UNITED TECHNOLOGIES CORP,1,99.94
20130828,UTX,UNITED TECHNOLOGIES CORP,1,99.98
20130829,UTX,UNITED TECHNOLOGIES CORP,1,100.46
20130830,UTX,UNITED TECHNOLOGIES CORP,1,100.1
20130903,UTX,UNITED TECHNOLOGIES CORP,1,102.66
20130904,UTX,UNITED TECHNOLOGIES CORP,1,103.36
20130905,UTX,UNITED TECHNOLOGIES CORP,1,103.68
20130906,UTX,UNITED TECHNOLOGIES CORP,1,103.23
20130909,UTX,UNITED TECHNOLOGIES CORP,1,104.48
20130910,UTX,UNITED TECHNOLOGIES CORP,1,106.26
20130911,UTX,UNITED TECHNOLOGIES CORP,1,107.83
20130912,UTX,UNITED TECHNOLOGIES CORP,1,107.83
20130913,UTX,UNITED TECHNOLOGIES CORP,1,108.39
20130916,UTX,UNITED TECHNOLOGIES CORP,1,109.7
20130917,UTX,UNITED TECHNOLOGIES CORP,1,110.39
20130918,UTX,UNITED TECHNOLOGIES CORP,1,111.01
20130919,UTX,UNITED TECHNOLOGIES CORP,1,112
20130920,UTX,UNITED TECHNOLOGIES CORP,1,109.58
20130923,UTX,UNITED TECHNOLOGIES CORP,1,109.42
20130924,UTX,UNITED TECHNOLOGIES CORP,1,110
20130925,UTX,UNITED TECHNOLOGIES CORP,1,109.26
20130926,UTX,UNITED TECHNOLOGIES CORP,1,109.66
20130927,UTX,UNITED TECHNOLOGIES CORP,1,109.36
20130930,UTX,UNITED TECHNOLOGIES CORP,1,107.82
20131001,UTX,UNITED TECHNOLOGIES CORP,1,107.38
20131002,UTX,UNITED TECHNOLOGIES CORP,1,104.98
20131003,UTX,UNITED TECHNOLOGIES CORP,1,103.69
20131004,UTX,UNITED TECHNOLOGIES CORP,1,104.27
20131007,UTX,UNITED TECHNOLOGIES CORP,1,104.03
20131008,UTX,UNITED TECHNOLOGIES CORP,1,102.76
20131009,UTX,UNITED TECHNOLOGIES CORP,1,102.84
20131010,UTX,UNITED TECHNOLOGIES CORP,1,105.92
20131011,UTX,UNITED TECHNOLOGIES CORP,1,107.01
20131014,UTX,UNITED TECHNOLOGIES CORP,1,106.9
20131015,UTX,UNITED TECHNOLOGIES CORP,1,105.8
20131016,UTX,UNITED TECHNOLOGIES CORP,1,106.43
20131017,UTX,UNITED TECHNOLOGIES CORP,1,108.02
20131018,UTX,UNITED TECHNOLOGIES CORP,1,107.74
20131021,UTX,UNITED TECHNOLOGIES CORP,1,107.62
20131022,UTX,UNITED TECHNOLOGIES CORP,1,106.13
20131023,UTX,UNITED TECHNOLOGIES CORP,1,106.39
20131024,UTX,UNITED TECHNOLOGIES CORP,1,107.06
20131025,UTX,UNITED TECHNOLOGIES CORP,1,107.52
20131028,UTX,UNITED TECHNOLOGIES CORP,1,105.99
20131029,UTX,UNITED TECHNOLOGIES CORP,1,106.42
20131030,UTX,UNITED TECHNOLOGIES CORP,1,105.95
20131031,UTX,UNITED TECHNOLOGIES CORP,1,106.25
20131101,UTX,UNITED TECHNOLOGIES CORP,1,107.51
20131104,UTX,UNITED TECHNOLOGIES CORP,1,107.98
20131105,UTX,UNITED TECHNOLOGIES CORP,1,107.68
20131106,UTX,UNITED TECHNOLOGIES CORP,1,108.67
20131107,UTX,UNITED TECHNOLOGIES CORP,1,107.27
20131108,UTX,UNITED TECHNOLOGIES CORP,1,108.55
20131111,UTX,UNITED TECHNOLOGIES CORP,1,108.08
20131112,UTX,UNITED TECHNOLOGIES CORP,1,107.45
20131113,UTX,UNITED TECHNOLOGIES CORP,1,107.46
20131114,UTX,UNITED TECHNOLOGIES CORP,1,108.69
20131115,UTX,UNITED TECHNOLOGIES CORP,1,108.59
20131118,UTX,UNITED TECHNOLOGIES CORP,1,109.13
20131119,UTX,UNITED TECHNOLOGIES CORP,1,109.1
20131120,UTX,UNITED TECHNOLOGIES CORP,1,108.83
20131121,UTX,UNITED TECHNOLOGIES CORP,1,109.77
20131122,UTX,UNITED TECHNOLOGIES CORP,1,110.2
20131125,UTX,UNITED TECHNOLOGIES CORP,1,110.31
20131126,UTX,UNITED TECHNOLOGIES CORP,1,110.94
20131127,UTX,UNITED TECHNOLOGIES CORP,1,111.51
20131129,UTX,UNITED TECHNOLOGIES CORP,1,110.86
20131202,UTX,UNITED TECHNOLOGIES CORP,1,110.31
20131203,UTX,UNITED TECHNOLOGIES CORP,1,109.69
20131204,UTX,UNITED TECHNOLOGIES CORP,1,108.94
20131205,UTX,UNITED TECHNOLOGIES CORP,1,109.05
20131206,UTX,UNITED TECHNOLOGIES CORP,1,111.12
20131209,UTX,UNITED TECHNOLOGIES CORP,1,111.18
20131210,UTX,UNITED TECHNOLOGIES CORP,1,110.98
20131211,UTX,UNITED TECHNOLOGIES CORP,1,108.66
20131212,UTX,UNITED TECHNOLOGIES CORP,1,108.09
20131213,UTX,UNITED TECHNOLOGIES CORP,1,107.35
20131216,UTX,UNITED TECHNOLOGIES CORP,1,108.53
20131217,UTX,UNITED TECHNOLOGIES CORP,1,107.62
20131218,UTX,UNITED TECHNOLOGIES CORP,1,109.81
20131219,UTX,UNITED TECHNOLOGIES CORP,1,109.5
20131220,UTX,UNITED TECHNOLOGIES CORP,1,110.66
20131223,UTX,UNITED TECHNOLOGIES CORP,1,110.82
20131224,UTX,UNITED TECHNOLOGIES CORP,1,111.47
20131226,UTX,UNITED TECHNOLOGIES CORP,1,112.69
20131227,UTX,UNITED TECHNOLOGIES CORP,1,112.8
20131230,UTX,UNITED TECHNOLOGIES CORP,1,112.73
20131231,UTX,UNITED TECHNOLOGIES CORP,1,113.8
20140102,UTX,UNITED TECHNOLOGIES CORP,1,112.49
20140103,UTX,UNITED TECHNOLOGIES CORP,1,112.9
20140106,UTX,UNITED TECHNOLOGIES CORP,1,112.79
20140107,UTX,UNITED TECHNOLOGIES CORP,1,113.51
20140108,UTX,UNITED TECHNOLOGIES CORP,1,113.65
20140109,UTX,UNITED TECHNOLOGIES CORP,1,113.71
20140110,UTX,UNITED TECHNOLOGIES CORP,1,113.83
20140113,UTX,UNITED TECHNOLOGIES CORP,1,112.8
20140114,UTX,UNITED TECHNOLOGIES CORP,1,112.63
20140115,UTX,UNITED TECHNOLOGIES CORP,1,114.07
20140116,UTX,UNITED TECHNOLOGIES CORP,1,114.22
20140117,UTX,UNITED TECHNOLOGIES CORP,1,114.21
20140121,UTX,UNITED TECHNOLOGIES CORP,1,114.99
20140122,UTX,UNITED TECHNOLOGIES CORP,1,116.12
20140123,UTX,UNITED TECHNOLOGIES CORP,1,114.84
20140124,UTX,UNITED TECHNOLOGIES CORP,1,111.8
20140127,UTX,UNITED TECHNOLOGIES CORP,1,113.79
20140128,UTX,UNITED TECHNOLOGIES CORP,1,113.86
20140129,UTX,UNITED TECHNOLOGIES CORP,1,113.27
20140130,UTX,UNITED TECHNOLOGIES CORP,1,114.68
20140131,UTX,UNITED TECHNOLOGIES CORP,1,114.02
20140203,UTX,UNITED TECHNOLOGIES CORP,1,110.16
20140204,UTX,UNITED TECHNOLOGIES CORP,1,109.1
20140205,UTX,UNITED TECHNOLOGIES CORP,1,107.91
20140206,UTX,UNITED TECHNOLOGIES CORP,1,109.45
20140207,UTX,UNITED TECHNOLOGIES CORP,1,110.73
20140210,UTX,UNITED TECHNOLOGIES CORP,1,111.6
20140211,UTX,UNITED TECHNOLOGIES CORP,1,112.96
20140212,UTX,UNITED TECHNOLOGIES CORP,1,112.78
20140213,UTX,UNITED TECHNOLOGIES CORP,1,113.3
20140214,UTX,UNITED TECHNOLOGIES CORP,1,113.87
20140218,UTX,UNITED TECHNOLOGIES CORP,1,113.74
20140219,UTX,UNITED TECHNOLOGIES CORP,1,114.04
20140220,UTX,UNITED TECHNOLOGIES CORP,1,115.05
20140221,UTX,UNITED TECHNOLOGIES CORP,1,115.38
20140224,UTX,UNITED TECHNOLOGIES CORP,1,116.49
20140225,UTX,UNITED TECHNOLOGIES CORP,1,115.89
20140226,UTX,UNITED TECHNOLOGIES CORP,1,116.11
20140227,UTX,UNITED TECHNOLOGIES CORP,1,116.61
20140228,UTX,UNITED TECHNOLOGIES CORP,1,117.02
20140303,UTX,UNITED TECHNOLOGIES CORP,1,116.76
20140304,UTX,UNITED TECHNOLOGIES CORP,1,117.59
20140305,UTX,UNITED TECHNOLOGIES CORP,1,117.41
20140306,UTX,UNITED TECHNOLOGIES CORP,1,117.76
20140307,UTX,UNITED TECHNOLOGIES CORP,1,118.31
20140310,UTX,UNITED TECHNOLOGIES CORP,1,117.77
20140311,UTX,UNITED TECHNOLOGIES CORP,1,115.64
20140312,UTX,UNITED TECHNOLOGIES CORP,1,115.81
20140313,UTX,UNITED TECHNOLOGIES CORP,1,112.89
20140314,UTX,UNITED TECHNOLOGIES CORP,1,112.6
20140317,UTX,UNITED TECHNOLOGIES CORP,1,114.41
20140318,UTX,UNITED TECHNOLOGIES CORP,1,114.68
20140319,UTX,UNITED TECHNOLOGIES CORP,1,114.01
20140320,UTX,UNITED TECHNOLOGIES CORP,1,113.77
20140321,UTX,UNITED TECHNOLOGIES CORP,1,114.57
20140324,UTX,UNITED TECHNOLOGIES CORP,1,113.75
20140325,UTX,UNITED TECHNOLOGIES CORP,1,115.2
20140326,UTX,UNITED TECHNOLOGIES CORP,1,114.58
20140327,UTX,UNITED TECHNOLOGIES CORP,1,113.8
20140328,UTX,UNITED TECHNOLOGIES CORP,1,114.81
20140331,UTX,UNITED TECHNOLOGIES CORP,1,116.84
20140401,UTX,UNITED TECHNOLOGIES CORP,1,117.92
20140402,UTX,UNITED TECHNOLOGIES CORP,1,119.87
20140403,UTX,UNITED TECHNOLOGIES CORP,1,119.77
20140404,UTX,UNITED TECHNOLOGIES CORP,1,118.18
20140407,UTX,UNITED TECHNOLOGIES CORP,1,116.18
20140408,UTX,UNITED TECHNOLOGIES CORP,1,115.77
20140409,UTX,UNITED TECHNOLOGIES CORP,1,117.04
20140410,UTX,UNITED TECHNOLOGIES CORP,1,114.56
20140411,UTX,UNITED TECHNOLOGIES CORP,1,113.93
20140414,UTX,UNITED TECHNOLOGIES CORP,1,114.94
20140415,UTX,UNITED TECHNOLOGIES CORP,1,115.84
20140416,UTX,UNITED TECHNOLOGIES CORP,1,118.07
20140417,UTX,UNITED TECHNOLOGIES CORP,1,118.57
20140421,UTX,UNITED TECHNOLOGIES CORP,1,118.3
20140422,UTX,UNITED TECHNOLOGIES CORP,1,119.19
20140423,UTX,UNITED TECHNOLOGIES CORP,1,119.65
20140424,UTX,UNITED TECHNOLOGIES CORP,1,118.98
20140425,UTX,UNITED TECHNOLOGIES CORP,1,117.21
20140428,UTX,UNITED TECHNOLOGIES CORP,1,117.7
20140429,UTX,UNITED TECHNOLOGIES CORP,1,117.56
20140430,UTX,UNITED TECHNOLOGIES CORP,1,118.33
20140501,UTX,UNITED TECHNOLOGIES CORP,1,116.8
20140502,UTX,UNITED TECHNOLOGIES CORP,1,116.52
20140505,UTX,UNITED TECHNOLOGIES CORP,1,116.82
20140506,UTX,UNITED TECHNOLOGIES CORP,1,116.01
20140507,UTX,UNITED TECHNOLOGIES CORP,1,116.91
20140508,UTX,UNITED TECHNOLOGIES CORP,1,117.02
20140509,UTX,UNITED TECHNOLOGIES CORP,1,116.99
20140512,UTX,UNITED TECHNOLOGIES CORP,1,118.63
20140513,UTX,UNITED TECHNOLOGIES CORP,1,118.74
20140514,UTX,UNITED TECHNOLOGIES CORP,1,117.32
20140515,UTX,UNITED TECHNOLOGIES CORP,1,115.7
20140516,UTX,UNITED TECHNOLOGIES CORP,1,114.58
20140519,UTX,UNITED TECHNOLOGIES CORP,1,115.02
20140520,UTX,UNITED TECHNOLOGIES CORP,1,113.1
20140521,UTX,UNITED TECHNOLOGIES CORP,1,114.84
20140522,UTX,UNITED TECHNOLOGIES CORP,1,115.04
20140523,UTX,UNITED TECHNOLOGIES CORP,1,115.54
20140527,UTX,UNITED TECHNOLOGIES CORP,1,115.85
20140528,UTX,UNITED TECHNOLOGIES CORP,1,115.95
20140529,UTX,UNITED TECHNOLOGIES CORP,1,116.35
20140530,UTX,UNITED TECHNOLOGIES CORP,1,116.22
20140602,UTX,UNITED TECHNOLOGIES CORP,1,117.4
20140603,UTX,UNITED TECHNOLOGIES CORP,1,117.82
20140604,UTX,UNITED TECHNOLOGIES CORP,1,117.14
20140605,UTX,UNITED TECHNOLOGIES CORP,1,118.17
20140606,UTX,UNITED TECHNOLOGIES CORP,1,118.9
20140609,UTX,UNITED TECHNOLOGIES CORP,1,120.09
20140610,UTX,UNITED TECHNOLOGIES CORP,1,119.13
20140611,UTX,UNITED TECHNOLOGIES CORP,1,118.3
20140612,UTX,UNITED TECHNOLOGIES CORP,1,116.85
20140613,UTX,UNITED TECHNOLOGIES CORP,1,116.79
20140616,UTX,UNITED TECHNOLOGIES CORP,1,116.87
20140617,UTX,UNITED TECHNOLOGIES CORP,1,117.01
20140618,UTX,UNITED TECHNOLOGIES CORP,1,117.23
20140619,UTX,UNITED TECHNOLOGIES CORP,1,117.58
20140620,UTX,UNITED TECHNOLOGIES CORP,1,117.99
20140623,UTX,UNITED TECHNOLOGIES CORP,1,117.13
20140624,UTX,UNITED TECHNOLOGIES CORP,1,115.68
20140625,UTX,UNITED TECHNOLOGIES CORP,1,116.12
20140626,UTX,UNITED TECHNOLOGIES CORP,1,115.75
20140627,UTX,UNITED TECHNOLOGIES CORP,1,116.58
20140630,UTX,UNITED TECHNOLOGIES CORP,1,115.45
20140701,UTX,UNITED TECHNOLOGIES CORP,1,115.93
20140702,UTX,UNITED TECHNOLOGIES CORP,1,115.14
20140703,UTX,UNITED TECHNOLOGIES CORP,1,115.53
20140707,UTX,UNITED TECHNOLOGIES CORP,1,115.1
20140708,UTX,UNITED TECHNOLOGIES CORP,1,114.07
20140709,UTX,UNITED TECHNOLOGIES CORP,1,113.84
20140710,UTX,UNITED TECHNOLOGIES CORP,1,113.51
20140711,UTX,UNITED TECHNOLOGIES CORP,1,114.13
20140714,UTX,UNITED TECHNOLOGIES CORP,1,114.88
20140715,UTX,UNITED TECHNOLOGIES CORP,1,114.84
20140716,UTX,UNITED TECHNOLOGIES CORP,1,114.36
20140717,UTX,UNITED TECHNOLOGIES CORP,1,112.77
20140718,UTX,UNITED TECHNOLOGIES CORP,1,113.57
20140721,UTX,UNITED TECHNOLOGIES CORP,1,112.98
20140722,UTX,UNITED TECHNOLOGIES CORP,1,110.86
20140723,UTX,UNITED TECHNOLOGIES CORP,1,109.73
20140724,UTX,UNITED TECHNOLOGIES CORP,1,108.95
20140725,UTX,UNITED TECHNOLOGIES CORP,1,108.88
20140728,UTX,UNITED TECHNOLOGIES CORP,1,108.99
20140729,UTX,UNITED TECHNOLOGIES CORP,1,107.33
20140730,UTX,UNITED TECHNOLOGIES CORP,1,106.38
20140731,UTX,UNITED TECHNOLOGIES CORP,1,105.15
20140801,UTX,UNITED TECHNOLOGIES CORP,1,104.75
20140804,UTX,UNITED TECHNOLOGIES CORP,1,105.05
20140805,UTX,UNITED TECHNOLOGIES CORP,1,105.02
20140806,UTX,UNITED TECHNOLOGIES CORP,1,103.79
20140807,UTX,UNITED TECHNOLOGIES CORP,1,104.22
20140808,UTX,UNITED TECHNOLOGIES CORP,1,105.96
20140811,UTX,UNITED TECHNOLOGIES CORP,1,105.72
20140812,UTX,UNITED TECHNOLOGIES CORP,1,104.91
20140813,UTX,UNITED TECHNOLOGIES CORP,1,105.56
20140814,UTX,UNITED TECHNOLOGIES CORP,1,105.77
20140815,UTX,UNITED TECHNOLOGIES CORP,1,105.63
20140818,UTX,UNITED TECHNOLOGIES CORP,1,108.09
20140819,UTX,UNITED TECHNOLOGIES CORP,1,108.56
20140820,UTX,UNITED TECHNOLOGIES CORP,1,109.71
20140821,UTX,UNITED TECHNOLOGIES CORP,1,110.06
20140822,UTX,UNITED TECHNOLOGIES CORP,1,109.39
20140825,UTX,UNITED TECHNOLOGIES CORP,1,109.82
20140826,UTX,UNITED TECHNOLOGIES CORP,1,109.68
20140827,UTX,UNITED TECHNOLOGIES CORP,1,109.09
20140828,UTX,UNITED TECHNOLOGIES CORP,1,109.11
20140829,UTX,UNITED TECHNOLOGIES CORP,1,107.98
20140902,UTX,UNITED TECHNOLOGIES CORP,1,109.04
20140903,UTX,UNITED TECHNOLOGIES CORP,1,109.2
20140904,UTX,UNITED TECHNOLOGIES CORP,1,109.22
20140905,UTX,UNITED TECHNOLOGIES CORP,1,108.7
20140908,UTX,UNITED TECHNOLOGIES CORP,1,108.6
20140909,UTX,UNITED TECHNOLOGIES CORP,1,108.67
20140910,UTX,UNITED TECHNOLOGIES CORP,1,108.5
20140911,UTX,UNITED TECHNOLOGIES CORP,1,108.51
20140912,UTX,UNITED TECHNOLOGIES CORP,1,108.35
20140915,UTX,UNITED TECHNOLOGIES CORP,1,108.32
20140916,UTX,UNITED TECHNOLOGIES CORP,1,108.54
20140917,UTX,UNITED TECHNOLOGIES CORP,1,108.03
20140918,UTX,UNITED TECHNOLOGIES CORP,1,108.52
20140919,UTX,UNITED TECHNOLOGIES CORP,1,108.45
20140922,UTX,UNITED TECHNOLOGIES CORP,1,106.47
20140923,UTX,UNITED TECHNOLOGIES CORP,1,105.42
20140924,UTX,UNITED TECHNOLOGIES CORP,1,106.07
20140925,UTX,UNITED TECHNOLOGIES CORP,1,104.49
20140926,UTX,UNITED TECHNOLOGIES CORP,1,105.24
20140929,UTX,UNITED TECHNOLOGIES CORP,1,105.08
20140930,UTX,UNITED TECHNOLOGIES CORP,1,105.6
20141001,UTX,UNITED TECHNOLOGIES CORP,1,103.84
20141002,UTX,UNITED TECHNOLOGIES CORP,1,103.24
20141003,UTX,UNITED TECHNOLOGIES CORP,1,104.42
20141006,UTX,UNITED TECHNOLOGIES CORP,1,104.22
20141007,UTX,UNITED TECHNOLOGIES CORP,1,101.42
20141008,UTX,UNITED TECHNOLOGIES CORP,1,102.63
20141009,UTX,UNITED TECHNOLOGIES CORP,1,99.94
20141010,UTX,UNITED TECHNOLOGIES CORP,1,99.94
20141013,UTX,UNITED TECHNOLOGIES CORP,1,99.31
20141014,UTX,UNITED TECHNOLOGIES CORP,1,100.12
20141015,UTX,UNITED TECHNOLOGIES CORP,1,99.17
20141016,UTX,UNITED TECHNOLOGIES CORP,1,99.23
20141017,UTX,UNITED TECHNOLOGIES CORP,1,101.53
20141020,UTX,UNITED TECHNOLOGIES CORP,1,101.48
20141021,UTX,UNITED TECHNOLOGIES CORP,1,101.98
20141022,UTX,UNITED TECHNOLOGIES CORP,1,101.18
20141023,UTX,UNITED TECHNOLOGIES CORP,1,103.18
20141024,UTX,UNITED TECHNOLOGIES CORP,1,103.82
20141027,UTX,UNITED TECHNOLOGIES CORP,1,104.19
20141028,UTX,UNITED TECHNOLOGIES CORP,1,106.27
20141029,UTX,UNITED TECHNOLOGIES CORP,1,105.85
20141030,UTX,UNITED TECHNOLOGIES CORP,1,106.34
20141031,UTX,UNITED TECHNOLOGIES CORP,1,107
20141103,UTX,UNITED TECHNOLOGIES CORP,1,106.3
20141104,UTX,UNITED TECHNOLOGIES CORP,1,106.88
20141105,UTX,UNITED TECHNOLOGIES CORP,1,107.93
20141106,UTX,UNITED TECHNOLOGIES CORP,1,108.58
20141107,UTX,UNITED TECHNOLOGIES CORP,1,109.08
20141110,UTX,UNITED TECHNOLOGIES CORP,1,109
20141111,UTX,UNITED TECHNOLOGIES CORP,1,108.26
20141112,UTX,UNITED TECHNOLOGIES CORP,1,108.14
20141113,UTX,UNITED TECHNOLOGIES CORP,1,108.14
20141114,UTX,UNITED TECHNOLOGIES CORP,1,107.45
20141117,UTX,UNITED TECHNOLOGIES CORP,1,107.37
20141118,UTX,UNITED TECHNOLOGIES CORP,1,108.8
20141119,UTX,UNITED TECHNOLOGIES CORP,1,108.66
20141120,UTX,UNITED TECHNOLOGIES CORP,1,108.82
20141121,UTX,UNITED TECHNOLOGIES CORP,1,110.3
20141124,UTX,UNITED TECHNOLOGIES CORP,1,108.79
20141125,UTX,UNITED TECHNOLOGIES CORP,1,111.71
20141126,UTX,UNITED TECHNOLOGIES CORP,1,110.16
20141128,UTX,UNITED TECHNOLOGIES CORP,1,110.08
20141201,UTX,UNITED TECHNOLOGIES CORP,1,109.69
20141202,UTX,UNITED TECHNOLOGIES CORP,1,109.68
20141203,UTX,UNITED TECHNOLOGIES CORP,1,110.99
20141204,UTX,UNITED TECHNOLOGIES CORP,1,111.21
20141205,UTX,UNITED TECHNOLOGIES CORP,1,111.29
20141208,UTX,UNITED TECHNOLOGIES CORP,1,113.05
20141209,UTX,UNITED TECHNOLOGIES CORP,1,114.99
20141210,UTX,UNITED TECHNOLOGIES CORP,1,113.5
20141211,UTX,UNITED TECHNOLOGIES CORP,1,114.04
20141212,UTX,UNITED TECHNOLOGIES CORP,1,112.15
20141215,UTX,UNITED TECHNOLOGIES CORP,1,111.91
20141216,UTX,UNITED TECHNOLOGIES CORP,1,113.23
20141217,UTX,UNITED TECHNOLOGIES CORP,1,113.9
